test_row_index,true_label,predicted_label,probability_fake,threshold,threshold_strategy,error_type,confidence_wrong,distance_to_threshold,case_bucket,row_id,user_id,asin,timestamp,title,rating,asin_split,user_id_split,timestamp_split,label,label_binary,text_snippet
1469,1,0,0.0240645632147789,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9759354367852211,0.5759354367852211,false_negative_top,1469,AGHZCZA7T43JCQQVXK6DCF32RAYQ,B07T96KT58,4/23/2020 2:46,Love it,5,B07T96KT58,AGHZCZA7T43JCQQVXK6DCF32RAYQ,4/23/2020 2:46,1,1,"I love this little thing, I love putting my own scents in it, I am so grateful I purchased it"
638,1,0,0.024590812623500824,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9754091873764992,0.5754091873764992,false_negative_top,638,AEK25X7OZRXBKNW7G6Y6VOSDB2VQ,B088FQRMQN,7/17/2020 23:53,great,5,B088FQRMQN,AEK25X7OZRXBKNW7G6Y6VOSDB2VQ,7/17/2020 23:53,1,1,Loved this product gave my bun a fuller fluffy look!
822,1,0,0.0247042216360569,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9752957783639431,0.5752957783639431,false_negative_top,822,AECBK62FXFZFHXA65QVYGWTESICA,B09B4XGMKZ,8/8/2022 17:33,Amazing,5,B09B4XGMKZ,AECBK62FXFZFHXA65QVYGWTESICA,8/8/2022 17:33,1,1,"This product was bought for a family member who has a bad eye. Which they said it is very comfortable, and helps them tremendously"
6208,1,0,0.025182418525218964,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.974817581474781,0.574817581474781,false_negative_top,6208,AFL5UWOTUBQ73KIZF7YKPJGFPIEQ,B087R6RGGL,3/25/2021 8:13,Great,5,B087R6RGGL,AFL5UWOTUBQ73KIZF7YKPJGFPIEQ,3/25/2021 8:13,1,1,I like thebhair I purchased 3 packs because I was unsure but I love it. Light not heavy at all. No complaints
5833,1,0,0.02541181445121765,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9745881855487823,0.5745881855487823,false_negative_top,5833,AF4JQ2HPCD6QVWSK6TVXKWFUI6TA,B06XFQGQX7,12/6/2018 1:33,Excellent,5,B06XFQGQX7,AF4JQ2HPCD6QVWSK6TVXKWFUI6TA,12/6/2018 1:33,1,1,This wax is very thick and smooth. It sets every hair in the brows very nicely
401,1,0,0.02639012038707733,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9736098796129227,0.5736098796129226,false_negative_top,401,AHIHLZXKVQEKSTUXWENB37MCNP4Q,B01H54UGU2,8/18/2021 15:20,NOT the Correct Blonde,1,B01H54UGU2,AHIHLZXKVQEKSTUXWENB37MCNP4Q,8/18/2021 15:20,1,1,The blonde in the image is much lighter than what I received.
3913,1,0,0.026872005313634872,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9731279946863651,0.5731279946863651,false_negative_top,3913,AE43BNBY4RPUZ5UIL5B5VXIGGIPA,B07H8VF1WT,3/18/2022 13:26,Love it,5,B07H8VF1WT,AE43BNBY4RPUZ5UIL5B5VXIGGIPA,3/18/2022 13:26,1,1,This spray is soft yet holds my hair. I love it
4900,1,0,0.02770961821079254,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9722903817892075,0.5722903817892074,false_negative_top,4900,AHL7P7BUWERK3FFGFYC6NINYUJLQ,B08BZ3KPS7,9/16/2020 18:13,Great,5,B08BZ3KPS7,AHL7P7BUWERK3FFGFYC6NINYUJLQ,9/16/2020 18:13,1,1,Great for my hair salon. Easy to use and no fuss
1118,1,0,0.028521867468953133,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9714781325310469,0.5714781325310468,false_negative_top,1118,AFYTI7B4BJSFPAN2P4Q3L54GJAZQ,B09B75BK97,2/12/2023 19:26,Excellent,5,B09B75BK97,AFYTI7B4BJSFPAN2P4Q3L54GJAZQ,2/12/2023 19:26,1,1,"I use it to sleep & relax. I also applied oils, and cream, before placing it. It really moist my neck.<br />Thank you.."
1042,1,0,0.028589684516191483,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9714103154838085,0.5714103154838085,false_negative_top,1042,AHEVJTCQGJZZLZOFGHNZS5ZUSRUQ,B07772WDWH,8/6/2019 16:46,Love It,5,B07772WDWH,AHEVJTCQGJZZLZOFGHNZS5ZUSRUQ,8/6/2019 16:46,1,1,"I have straight hair but with this product the curl stays.  After I wash my hair, I spray my brush rollers with this and set my hair.  The curl stays....."
496,1,0,0.028802689164876938,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9711973108351231,0.571197310835123,false_negative_top,496,AFUXUFABW57CMEL3PO7ACRVGPFWA,B00MS93CCY,4/11/2015 5:26,Excellent,5,B00MS93CCY,AFUXUFABW57CMEL3PO7ACRVGPFWA,4/11/2015 5:26,1,1,"Excellent and easy to use, make sure when purchasing that you have the punch and anvil, this package does not come with them"
354,1,0,0.029418587684631348,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9705814123153687,0.5705814123153686,false_negative_top,354,AGC5OEBRBQJRYLQUYW6BMWGR2E7A,B083DJCNRC,7/7/2020 22:13,Great,5,B083DJCNRC,AGC5OEBRBQJRYLQUYW6BMWGR2E7A,7/7/2020 22:13,1,1,I definitely recommend this product. It shipped very fast and was exactly as pictured. The bristles are perfect for dry brushing because they are firm yet soft. They don’t irritate or hurt my skin.
5762,1,0,0.030838970094919205,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9691610299050808,0.5691610299050808,false_negative_top,5762,AHP2YDF6KJTA3BON7RU5HGGLYLEQ,B07PVYFVJS,4/16/2019 21:26,Love it,5,B07PVYFVJS,AHP2YDF6KJTA3BON7RU5HGGLYLEQ,4/16/2019 21:26,1,1,Hair was soft and true to length also takes color great
6061,1,0,0.030930662527680397,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9690693374723196,0.5690693374723196,false_negative_top,6061,AFSIUBEKTGCLG4S3FHXP3SYYNOAQ,B08TBNT45S,11/5/2021 16:33,Nice,4,B08TBNT45S,AFSIUBEKTGCLG4S3FHXP3SYYNOAQ,11/5/2021 16:33,1,1,"I’m suffering from oil skin and this helps me a lot, especially while I’m at work!"
4499,1,0,0.031103502959012985,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.968896497040987,0.568896497040987,false_negative_top,4499,AHF7KBJZSGU554GWHPPR7HLEZETQ,B08676YMWC,6/11/2021 5:40,Amazing,5,B08676YMWC,AHF7KBJZSGU554GWHPPR7HLEZETQ,6/11/2021 5:40,1,1,I absolutely love love love this hair. I bleached and colored and still had minimal shedding and no tangling. Will definitely be ordering again.
563,1,0,0.012330513447523117,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9876694865524769,0.5876694865524769,highest_confidence_wrong,563,AESCMVUHBQXJ2ZEZZY7GYOBFNT7Q,B08TBH486Y,5/29/2022 13:13,Love it,5,B08TBH486Y,AESCMVUHBQXJ2ZEZZY7GYOBFNT7Q,5/29/2022 13:13,1,1,"I used this wig with my Halloween costume. This wig is super soft, easy to comb and style."
2169,0,1,0.9872927665710449,0.6,phase5_selected_precision_threshold,false_positive_real_as_fake,0.9872927665710449,0.38729276657104494,highest_confidence_wrong,2169,AGUEFZUYXDUAC6DEFIHHMUAR3PEA,B01CTQC9J2,1/24/2017 1:06,Ehh,2,B01CTQC9J2,AGUEFZUYXDUAC6DEFIHHMUAR3PEA,1/24/2017 1:06,0,0,Ehh
6277,1,0,0.012842858210206032,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.987157141789794,0.587157141789794,highest_confidence_wrong,6277,AEHU7EQ2DWEVKFPJSPVLY6XDSHDA,B07L8K15KD,10/13/2021 18:33,Great,5,B07L8K15KD,AEHU7EQ2DWEVKFPJSPVLY6XDSHDA,10/13/2021 18:33,1,1,"I ordered four sets. I only received two duplicates out of all of them. I'm assuming I got so lucky since I ordered them all together. Either way, I'm very happy with my purchase."
5403,1,0,0.013806678354740143,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9861933216452599,0.5861933216452598,highest_confidence_wrong,5403,AH2ML2DWN5L22FTFWLQHZDT6MX5A,B07HD2L4YK,7/12/2019 2:53,Love it,4,B07HD2L4YK,AH2ML2DWN5L22FTFWLQHZDT6MX5A,7/12/2019 2:53,1,1,"I have really curly hair, and it did a great job straightening my hair."
2058,0,1,0.9852931499481201,0.6,phase5_selected_precision_threshold,false_positive_real_as_fake,0.9852931499481201,0.38529314994812014,highest_confidence_wrong,2058,AGRKZYDKMIYQSGCCFPNJENMTASFA,B07LDDP5TV,10/17/2020 18:40,nice and thick and soft,4,B07LDDP5TV,AGRKZYDKMIYQSGCCFPNJENMTASFA,10/17/2020 18:40,0,0,looks great!
3609,0,1,0.984893798828125,0.6,phase5_selected_precision_threshold,false_positive_real_as_fake,0.984893798828125,0.384893798828125,highest_confidence_wrong,3609,AFS37W3ZHLLPYEGY2R6HIT3ZAWAQ,B01LFO6IZK,12/7/2017 7:00,Three Stars,3,B01LFO6IZK,AFS37W3ZHLLPYEGY2R6HIT3ZAWAQ,12/7/2017 7:00,0,0,it's ok
2293,0,1,0.9844256043434143,0.6,phase5_selected_precision_threshold,false_positive_real_as_fake,0.9844256043434143,0.38442560434341433,highest_confidence_wrong,2293,AGIQCNVVTMVEMYP5WGVBGNNZXVRA,B079Y9LCXB,9/2/2018 20:26,100% effect,3,B079Y9LCXB,AGIQCNVVTMVEMYP5WGVBGNNZXVRA,9/2/2018 20:26,0,0,Excelent product
4711,1,0,0.01576753333210945,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9842324666678905,0.5842324666678905,highest_confidence_wrong,4711,AFN7L27IXV33TGCI4FHVE552JH2A,B07QZ4JC62,1/29/2020 23:20,Nice,4,B07QZ4JC62,AFN7L27IXV33TGCI4FHVE552JH2A,1/29/2020 23:20,1,1,This is nice quality and has held up well after many uses.
4060,0,1,0.9836122989654541,0.6,phase5_selected_precision_threshold,false_positive_real_as_fake,0.9836122989654541,0.3836122989654541,highest_confidence_wrong,4060,AEAK4M57EQ5CHHFMWXWPPDU7RU5Q,B01GQLTYLC,12/18/2016 16:53,Two Stars,2,B01GQLTYLC,AEAK4M57EQ5CHHFMWXWPPDU7RU5Q,12/18/2016 16:53,0,0,arrived very dry
3212,1,0,0.01717022806406021,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9828297719359398,0.5828297719359398,highest_confidence_wrong,3212,AGLJNCRKYLCFTNXDPJ2HYAWMFOUQ,B084NTBWQT,2/20/2022 15:13,Excellent,5,B084NTBWQT,AGLJNCRKYLCFTNXDPJ2HYAWMFOUQ,2/20/2022 15:13,1,1,"Beautiful designs, they are just the right size for the nail."
5982,1,0,0.017591755837202072,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9824082441627979,0.5824082441627979,highest_confidence_wrong,5982,AFRKM5NWSIU6H543FQHLNN5ZNWSA,B09TKJQPN4,10/4/2022 2:20,Good,5,B09TKJQPN4,AFRKM5NWSIU6H543FQHLNN5ZNWSA,10/4/2022 2:20,1,1,Good  quality hair  I  bleached  it  several  times  n  it's  still soft
3137,1,0,0.01858983002603054,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9814101699739695,0.5814101699739694,highest_confidence_wrong,3137,AHXNHLOD7E7ENVJ4QJEJIVFAOT5A,B0011DL8T2,9/23/2015 23:13,great,5,B0011DL8T2,AHXNHLOD7E7ENVJ4QJEJIVFAOT5A,9/23/2015 23:13,1,1,not lotion or oil really just rose water leaves skin nice and fresh with a gentle scent
2343,1,0,0.02014067769050598,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.979859322309494,0.579859322309494,highest_confidence_wrong,2343,AGHWHRNCF2AJBD7UNS7JHUK7XSYA,B00NQ2CCOQ,9/12/2018 11:00,Amazing,5,B00NQ2CCOQ,AGHWHRNCF2AJBD7UNS7JHUK7XSYA,9/12/2018 11:00,1,1,"Excellent company I got the item 2-3weels early. Smells great, perfect fir breast feeding"
2192,1,0,0.02027667872607708,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9797233212739229,0.5797233212739229,highest_confidence_wrong,2192,AFVVSP4QRQCORIAEG4V4PIJQOXGA,B017O89LD2,8/12/2018 2:13,Great,5,B017O89LD2,AFVVSP4QRQCORIAEG4V4PIJQOXGA,8/12/2018 2:13,1,1,One of the few products that have consistantly detangled my hair and I have 5 different textures.
4185,0,1,0.9795925617218018,0.6,phase5_selected_precision_threshold,false_positive_real_as_fake,0.9795925617218018,0.3795925617218018,highest_confidence_wrong,4185,AEUOKK4ZERRZ7RXMND2QCNJ4UHJQ,B08P4QQXHL,5/15/2021 14:46,Too tight and painful,2,B08P4QQXHL,AEUOKK4ZERRZ7RXMND2QCNJ4UHJQ,5/15/2021 14:46,0,0,Too tight and painful
1621,0,1,0.9795061349868774,0.6,phase5_selected_precision_threshold,false_positive_real_as_fake,0.9795061349868774,0.37950613498687746,highest_confidence_wrong,1621,AGHPJVTDIS2GSXPYHL3IGL46TKPA,B007BBW1WG,9/29/2016 3:33,Three Stars,3,B007BBW1WG,AGHPJVTDIS2GSXPYHL3IGL46TKPA,9/29/2016 3:33,0,0,Its an ok mask.
1535,0,1,0.9776700735092163,0.6,phase5_selected_precision_threshold,false_positive_real_as_fake,0.9776700735092163,0.37767007350921633,highest_confidence_wrong,1535,AF4ID4I76VMOPH7PCBFODAKK65KQ,B01MDTVZTZ,12/15/2022 18:46,Great product,4,B01MDTVZTZ,AF4ID4I76VMOPH7PCBFODAKK65KQ,12/15/2022 18:46,0,0,Pores are tightening
3992,0,1,0.9776427745819092,0.6,phase5_selected_precision_threshold,false_positive_real_as_fake,0.9776427745819092,0.3776427745819092,highest_confidence_wrong,3992,AEL26EZISWPJHAOQ2YI54CRVJREQ,B08TM1NJRD,4/18/2021 12:46,So-so,3,B08TM1NJRD,AEL26EZISWPJHAOQ2YI54CRVJREQ,4/18/2021 12:46,0,0,Expected more from the product
4464,1,0,0.02291511744260788,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9770848825573921,0.5770848825573921,highest_confidence_wrong,4464,AH23OXHZNCXO2BGCUPHABIYPBE4Q,B091HZTZKZ,8/1/2021 17:46,Love it,4,B091HZTZKZ,AH23OXHZNCXO2BGCUPHABIYPBE4Q,8/1/2021 17:46,1,1,This unit is great. Very soft light weight and tangle free.
1469,1,0,0.0240645632147789,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9759354367852211,0.5759354367852211,highest_confidence_wrong,1469,AGHZCZA7T43JCQQVXK6DCF32RAYQ,B07T96KT58,4/23/2020 2:46,Love it,5,B07T96KT58,AGHZCZA7T43JCQQVXK6DCF32RAYQ,4/23/2020 2:46,1,1,"I love this little thing, I love putting my own scents in it, I am so grateful I purchased it"
638,1,0,0.024590812623500824,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9754091873764992,0.5754091873764992,highest_confidence_wrong,638,AEK25X7OZRXBKNW7G6Y6VOSDB2VQ,B088FQRMQN,7/17/2020 23:53,great,5,B088FQRMQN,AEK25X7OZRXBKNW7G6Y6VOSDB2VQ,7/17/2020 23:53,1,1,Loved this product gave my bun a fuller fluffy look!
822,1,0,0.0247042216360569,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.9752957783639431,0.5752957783639431,highest_confidence_wrong,822,AECBK62FXFZFHXA65QVYGWTESICA,B09B4XGMKZ,8/8/2022 17:33,Amazing,5,B09B4XGMKZ,AECBK62FXFZFHXA65QVYGWTESICA,8/8/2022 17:33,1,1,"This product was bought for a family member who has a bad eye. Which they said it is very comfortable, and helps them tremendously"
2370,0,1,0.9749425649642944,0.6,phase5_selected_precision_threshold,false_positive_real_as_fake,0.9749425649642944,0.37494256496429446,highest_confidence_wrong,2370,AHTJYSTDT4C4MDDDTGVWRWRQB74Q,B0184K0Y1M,6/9/2017 12:06,Three Stars,3,B0184K0Y1M,AHTJYSTDT4C4MDDDTGVWRWRQB74Q,6/9/2017 12:06,0,0,didn't fit my bottles.
6208,1,0,0.025182418525218964,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.974817581474781,0.574817581474781,highest_confidence_wrong,6208,AFL5UWOTUBQ73KIZF7YKPJGFPIEQ,B087R6RGGL,3/25/2021 8:13,Great,5,B087R6RGGL,AFL5UWOTUBQ73KIZF7YKPJGFPIEQ,3/25/2021 8:13,1,1,I like thebhair I purchased 3 packs because I was unsure but I love it. Light not heavy at all. No complaints
3505,0,1,0.9747124910354614,0.6,phase5_selected_precision_threshold,false_positive_real_as_fake,0.9747124910354614,0.37471249103546145,highest_confidence_wrong,3505,AFVJBMNSE72SB2S42HGV2A3C4QMA,B07VL7KQM7,6/15/2020 3:00,"Loses its hair, poor quality.",2,B07VL7KQM7,AFVJBMNSE72SB2S42HGV2A3C4QMA,6/15/2020 3:00,0,0,"Loses its hair, poor quality."
2442,1,1,0.6002568006515503,0.6,phase5_selected_precision_threshold,correct,,0.0002568006515503152,borderline_near_threshold,2442,AHXP5MXKEIDMLVWLQV2BRYBVES6Q,B004F0PEE8,7/11/2020 23:26,Good Brush!!,5,B004F0PEE8,AHXP5MXKEIDMLVWLQV2BRYBVES6Q,7/11/2020 23:26,1,1,Great Brush doesn't damage my hair!
2046,1,0,0.5989742279052734,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.40102577209472656,0.0010257720947265403,borderline_near_threshold,2046,AF35EKM5YBORHADDNEJX2XZIIG6Q,B07NYR2NTJ,3/31/2019 19:20,Isn’t magnetic :/,1,B07NYR2NTJ,AF35EKM5YBORHADDNEJX2XZIIG6Q,3/31/2019 19:20,1,1,The eyeliner itself seems really nice. Smells like lavender which i love. But I bought it for my magnetic lashes. Which doesn’t work at all. As nice as the liner is. Not worth $35. Gonna have to return or see if the company can send me one that actually works.
1200,1,1,0.6015695333480835,0.6,phase5_selected_precision_threshold,correct,,0.0015695333480835183,borderline_near_threshold,1200,AGBBCOLH5YDKVMOWMGHKSBOSUCSQ,B07RP6475D,6/4/2020 0:20,Great alternative to Clinique makeup sponges,5,B07RP6475D,AGBBCOLH5YDKVMOWMGHKSBOSUCSQ,6/4/2020 0:20,1,1,I've been having a hard time finding replacements since Clinique discontinued their make up sponges.  These seem to work just fine.  They fit in the compact (they are a tiny bit thicker than the Clinique brand ones) and they apply just like the other ones did.
318,1,1,0.6023286581039429,0.6,phase5_selected_precision_threshold,correct,,0.0023286581039428933,borderline_near_threshold,318,AG7QMH37PJSCMBMJUFPM4SNBGF4A,B000FCTVP8,6/7/2007 21:00,"This product amazingly, works!",4,B000FCTVP8,AG7QMH37PJSCMBMJUFPM4SNBGF4A,6/7/2007 21:00,1,1,"In combination with an appropriate diet and healthy life, this product seems to work pretty well. I've noticed changes in the aspect of my belly skin which indeed is firmer and toner. I also use this product on my thighs which had that ""orange skin"" aspect. Wi"
2839,1,1,0.602462649345398,0.6,phase5_selected_precision_threshold,correct,,0.0024626493453979714,borderline_near_threshold,2839,AEC2QASH6BHKKIH7P7EILCFVWZDQ,B08BYMRM3V,1/27/2021 15:06,Missing perm rod but works well,4,B08BYMRM3V,AEC2QASH6BHKKIH7P7EILCFVWZDQ,1/27/2021 15:06,1,1,Pro:  Solutions work well. I only left it on for the shortest recommended time to be safe the first time. And only did one eye at a time so I could see well. I like the results.<br />Con:  Missing one of the perm rods but it’s the shortest set and I can make d
141,1,0,0.5974084138870239,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.4025915861129761,0.002591586112976052,borderline_near_threshold,141,AETQPCM7PPVHP754HSN6SNM5RGAQ,B007S6CX0E,8/29/2013 21:00,Wow!,5,B007S6CX0E,AETQPCM7PPVHP754HSN6SNM5RGAQ,8/29/2013 21:00,1,1,"This wig is absolutely stunning! I love the way I feel & look in it! It's absolutely wonderful & very good quality, not to mention a ridiculously good price! I love to switch the pigtails so they are on the opposite color sides, I.E. blue pigtail on the black "
2313,1,1,0.6030111908912659,0.6,phase5_selected_precision_threshold,correct,,0.0030111908912658913,borderline_near_threshold,2313,AGHWC5RA2RHZKDQVSZ67SMXAJEWQ,B007WFZ0XI,12/23/2014 15:53,Thumbs Up!,5,B007WFZ0XI,AGHWC5RA2RHZKDQVSZ67SMXAJEWQ,12/23/2014 15:53,1,1,thank you for the great high-quality products!
3700,1,1,0.6030698418617249,0.6,phase5_selected_precision_threshold,correct,,0.0030698418617248757,borderline_near_threshold,3700,AH32FBTNC4WGRGFPHLWOYRNZOFKQ,B0896J5GVX,8/18/2021 20:53,Great for art/craft tools ~ LOVE my Caboodles !!!,5,B0896J5GVX,AH32FBTNC4WGRGFPHLWOYRNZOFKQ,8/18/2021 20:53,1,1,I’m a member of a local ceramic studio and use this little gem for my sharps and trimming tools. Great for tossing into my storage locker with concern of stability. I also own two sizes of Caboodle totes!!! Love these products !!!
1007,1,1,0.603929340839386,0.6,phase5_selected_precision_threshold,correct,,0.0039293408393860085,borderline_near_threshold,1007,AEANL5A5DWIETKMWXU24MF7RMEFA,B0722HKRHH,4/1/2019 0:53,Small but worth it,5,B0722HKRHH,AEANL5A5DWIETKMWXU24MF7RMEFA,4/1/2019 0:53,1,1,I used all thread polishes.. the rose gold seems to be the only one that is metallic and looks like metal.
4235,1,1,0.6039678454399109,0.6,phase5_selected_precision_threshold,correct,,0.003967845439910911,borderline_near_threshold,4235,AH3VATDJYYCMJLZQE7F2MI2RL2DA,B018SA6E58,6/29/2017 18:13,DO NOT BUY THIS PRODUCT!,1,B018SA6E58,AH3VATDJYYCMJLZQE7F2MI2RL2DA,6/29/2017 18:13,1,1,"DO NOT BUY THIS PRODUCT!  Not elastic, nor bow tied, just a strip of material!  I didn't read the reviews first, don't follow my mistake."
2468,0,0,0.5958596467971802,0.6,phase5_selected_precision_threshold,correct,,0.004140353202819802,borderline_near_threshold,2468,AHOBSZKENYVJERMJMLUP3UNX5EIA,B01E3C1PTA,12/23/2016 8:00,Best wig ever if you wear it right.,5,B01E3C1PTA,AHOBSZKENYVJERMJMLUP3UNX5EIA,12/23/2016 8:00,0,0,"Absolutely beautiful, realistic and light weight. There is minimal tangling, however the scalp is unrealistic looking but I comb the hair over. This is my FAVORITE WIG!"
2404,1,1,0.6042494773864746,0.6,phase5_selected_precision_threshold,correct,,0.004249477386474632,borderline_near_threshold,2404,AGDMXN47VMOK7TB4EGSCLWJ43QRA,B012Q9NGE4,7/9/2016 16:00,Helped heal my dry scalp and scalp irritation; softened my hair,5,B012Q9NGE4,AGDMXN47VMOK7TB4EGSCLWJ43QRA,7/9/2016 16:00,1,1,"I've noticed after having kids that my hair is aging with the rest of my body. My scalp had been irritated from frequent hair coloring, and I'd also been having issues with dry scalp. I went on a mission to improve my scalp health. I wash my hair every other d"
4003,1,0,0.5953416228294373,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.40465837717056274,0.004658377170562722,borderline_near_threshold,4003,AFVP3BK2LEP3Z4WAA4ZTCZLEXTMQ,B004X172AS,12/28/2015 2:33,Disappointed!!!,1,B004X172AS,AFVP3BK2LEP3Z4WAA4ZTCZLEXTMQ,12/28/2015 2:33,1,1,I used this product on my abs for a month straight. I didn't see a change in the toning of my skin. I was very excited to receive this product but in the end I was very disappointed
3059,1,1,0.604719877243042,0.6,phase5_selected_precision_threshold,correct,,0.004719877243042014,borderline_near_threshold,3059,AGPTXMMT55A4XKYMZ36C3XWVDMHA,B015LVJ6WA,10/24/2016 20:13,Great!,4,B015LVJ6WA,AGPTXMMT55A4XKYMZ36C3XWVDMHA,10/24/2016 20:13,1,1,I really like both of these products.  They actually DO smell like grapefruit!  Both products seem to work well without irritating or drying out my very sensitive skin.  I like the body wash a little more than the face wash.
4382,1,1,0.604873776435852,0.6,phase5_selected_precision_threshold,correct,,0.004873776435852073,borderline_near_threshold,4382,AERIWFGCTUJ2HBAVM7B2MI6F5OMA,B099BLC99J,5/15/2022 21:26,Love it!!!,5,B099BLC99J,AERIWFGCTUJ2HBAVM7B2MI6F5OMA,5/15/2022 21:26,1,1,Works great for ears/rose/ face and groin areas!!! Love my smooth man!
6345,1,1,0.6049141883850098,0.6,phase5_selected_precision_threshold,correct,,0.004914188385009788,borderline_near_threshold,6345,AFAHXHFI3EBLPTRIMP22IEKEXFFA,B017XBO9SC,9/18/2016 17:33,I love it!,5,B017XBO9SC,AFAHXHFI3EBLPTRIMP22IEKEXFFA,9/18/2016 17:33,1,1,I love it !! The real thing !!! Its smells so chocolaty !! It stayed all day . Cant wait to buy more !!! Highly recommended .👍🏼
5410,1,1,0.6049529314041138,0.6,phase5_selected_precision_threshold,correct,,0.004952931404113792,borderline_near_threshold,5410,AGFLWDBZUB62P7XQWYVNNZLRCFPQ,B07FFG6TGS,11/15/2019 6:40,Nice texture,5,B07FFG6TGS,AGFLWDBZUB62P7XQWYVNNZLRCFPQ,11/15/2019 6:40,1,1,"This has a nice texture and it seems to make my skin shine. I think it gives me a new youthful radiance, so thanks."
4391,0,0,0.5950209498405457,0.6,phase5_selected_precision_threshold,correct,,0.0049790501594543235,borderline_near_threshold,4391,AE2476JFPPBWZGG7YRPAB66ZPV4A,B08GPKRWW5,2/7/2021 1:06,READ BEFORE YOU BUY,4,B08GPKRWW5,AE2476JFPPBWZGG7YRPAB66ZPV4A,2/7/2021 1:06,0,0,These stickers look great. Don't look like the easiest stickers I've had but look plenty manageable and cute. I'll update once i use them but people need to READ everything before they buy these. The white ones are not blank or missing people. Don't let that d
6311,1,1,0.6052496433258057,0.6,phase5_selected_precision_threshold,correct,,0.005249643325805686,borderline_near_threshold,6311,AEPM4TOZZC5DZML3NR2B45BHUB5Q,B019GBG0IE,5/26/2017 23:06,This seems to work pretty well. It occasionally slips of the end of ...,4,B019GBG0IE,AEPM4TOZZC5DZML3NR2B45BHUB5Q,5/26/2017 23:06,1,1,"This seems to work pretty well.  It occasionally slips of the end of my dryer, but overall I am pretty satisfied."
954,1,1,0.6053981781005859,0.6,phase5_selected_precision_threshold,correct,,0.00539817810058596,borderline_near_threshold,954,AFISHZAAWI53JKNMFU3DUAYKYLMA,B09FJKFGL9,10/17/2021 19:46,"NO STARS, had to pick 1 to review",1,B09FJKFGL9,AFISHZAAWI53JKNMFU3DUAYKYLMA,10/17/2021 19:46,1,1,I made 1 brow and it didn't even stay within the stencil grid. Then doing the 2nd brow the powder seemed dried up & really hard to apply to the applicator when your holding the stencil. DON'T BUY THIS.
3021,0,0,0.594439685344696,0.6,phase5_selected_precision_threshold,correct,,0.005560314655303933,borderline_near_threshold,3021,AFEYN43IFTJTZ65HKNV3QC5LZEKA,B002C6G7O8,2/2/2022 0:00,#1 Brush!!,5,B002C6G7O8,AFEYN43IFTJTZ65HKNV3QC5LZEKA,2/2/2022 0:00,0,0,best brush ive ever owned and will own
805,1,0,0.5934078693389893,0.6,phase5_selected_precision_threshold,false_negative_fake_as_real,0.40659213066101074,0.00659213066101072,borderline_near_threshold,805,AED6TQBEQZHIDRNHMAJXOQ3GEGBA,B0719KWG8H,3/30/2018 17:13,It is beautiful and very sturdy,5,B0719KWG8H,AED6TQBEQZHIDRNHMAJXOQ3GEGBA,3/30/2018 17:13,1,1,"It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!"
